495107100500003, 2014, 9
495107100500003, 2015, 9
495107100500003, 2016, 9
495107110900003, 2014, 9
495107110900003, 2015, 9
495107110900003, 2016, 9
495108081000005, 2014, 9
495108081000005, 2015, 9
495108081000005, 2016, 9
495120204100000, 2014, 9
495120204100000, 2015, 9
495120204100000, 2016, 9
497501750020007, 2016, 9
555703039277015, 2016, 9
590002460080023, 2014, 9
590002460080023, 2015, 9
590002460080023, 2016, 9
590003513000000, 2014, 9
590003513000000, 2015, 9
590003513000000, 2016, 9
590004510090028, 2014, 9
590004510090028, 2015, 9
590004510090028, 2016, 9
590008315010016, 2016, 8
590010657010000, 2014, 9
590010657010000, 2015, 9
590010657010000, 2016, 9
590021510320031, 2014, 9
590021510320031, 2015, 9
590021510320031, 2016, 9
590021510330022, 2014, 9
590021510330022, 2015, 9
590021510330022, 2016, 9
655376091520017, 2016, 9
695101410000000, 2014, 9
695101410000000, 2015, 9
695101410000000, 2016, 9
695102020000018, 2014, 9
695102020000018, 2015, 9
695102020000018, 2016, 9
695102023800034, 2014, 9
695102023800034, 2015, 9
695102023800034, 2016, 9
696041101100009, 2014, 8
696041101100009, 2015, 8
696041101100009, 2016, 8
696041716300002, 2014, 8
696041716300002, 2015, 8
696041716300002, 2016, 8
696101104101006, 2014, 9
696101104101006, 2015, 9
696101104101006, 2016, 9
696111207100029, 2014, 9
696111207100029, 2015, 9
696111207100029, 2016, 9
696131505101008, 2014, 12
696131505101008, 2015, 12
696131505101008, 2016, 12
696141800800006, 2014, 8
696141800800006, 2015, 8
696141800800006, 2016, 8
696171060400007, 2014, 12
696171060400007, 2015, 12
696171060400007, 2016, 12
696191191400007, 2014, 12
696191191400007, 2015, 12
696191191400007, 2016, 12
795116007000030, 2014, 9
795116007000030, 2015, 9
795116007000030, 2016, 9
795116007200010, 2014, 9
795116007200010, 2015, 9
795116007200010, 2016, 9
211306319000002, 2015, 9
211306350500001, 2015, 9
211306373500053, 2015, 9
211306448500039, 2015, 9
211312003500059, 2015, 9
211328014000038, 2015, 9
211328014750004, 2015, 9
211328111500005, 2015, 9
211328111504007, 2015, 9
211328112000013, 2015, 9
211328113500003, 2015, 9
211328124300021, 2015, 9
211328124302027, 2015, 9
211346074000003, 2015, 2
211350062128008, 2015, 9
211350062138007, 2015, 9
211352181200049, 2015, 9
211352263590002, 2015, 9
211356130000004, 2015, 9
211356130200174, 2015, 9
211358660000065, 2015, 9
211358700200055, 2015, 9
211362136400032, 2015, 9
211362205800054, 2015, 2
211366107300055, 2015, 9
211372090354042, 2015, 9
211372090390004, 2015, 2
211390206402042, 2015, 9
211390206500092, 2015, 9
211400228504004, 2015, 9
211402457300005, 2015, 2
211410124800042, 2015, 9
211410125003042, 2015, 9
211424251000045, 2015, 9
211426027500042, 2015, 9
211432210847059, 2015, 9
211432210880043, 2015, 9
211432211600044, 2015, 2
211444464500037, 2015, 9
211452045900063, 2015, 9
211452099500058, 2015, 9
211452100000064, 2015, 9
211508047000002, 2015, 9
211512192044005, 2015, 9
211512245060008, 2015, 9
211512263100009, 2015, 9
211516092800069, 2015, 9
211522243600093, 2015, 9
211543188300002, 2015, 9
211551183900015, 2015, 9
211554014400114, 2015, 9
211554150300029, 2015, 9
211554150400027, 2015, 9
211554150600022, 2015, 9
211554324700062, 2015, 9
211560112550031, 2015, 9
211560355000033, 2015, 9
211562084100001, 2015, 9
211562084102007, 2015, 9
211573350500147, 2015, 9
211578164300014, 2015, 2
211578186800033, 2015, 9
211578187800032, 2015, 2
211578204800015, 2015, 9
211578205300007, 2015, 2
211578205300007, 2015, 2
211578205800006, 2015, 9
211578205800006, 2015, 9
211578211000039, 2015, 9
211579326502018, 2015, 9
211579326504014, 2015, 9
211579383250006, 2015, 240
211587100500009, 2015, 9
211589298200046, 2015, 9
211592457500016, 2015, 9
211592459800075, 2015, 2
211598150000097, 2015, 9
211601054500004, 2015, 9
211601055000004, 2015, 2
211601080000003, 2015, 9
211601080500002, 2015, 9
211602142600061, 2015, 9
211602199432020, 2015, 9
211604003500026, 2015, 9
211624093700005, 2015, 9
211624095000008, 2015, 9
211634390000017, 2015, 9
211638078600014, 2015, 9
211640100250040, 2015, 2
211640180212043, 2015, 12
211646174600044, 2015, 9
211654070500052, 2015, 9
211668156802000, 2015, 2
211668156804014, 2015, 9
211668156808015, 2015, 2
211704058880008, 2015, 51
211704058882004, 2015, 51
211714111600129, 2015, 9
211724135000024, 2015, 9
211725126000006, 2015, 9
211755172500039, 2015, 9
211755180100038, 2015, 2
211755193700030, 2015, 2
211756053120061, 2015, 9
211756053122067, 2015, 9
211756178200012, 2015, 9
211762100100049, 2015, 9
211762110400033, 2015, 9
211762112100094, 2015, 9
211762138302005, 2015, 51
211762140952003, 2015, 51
211764129100034, 2015, 2
211764160100034, 2015, 2
211764167600036, 2015, 2
211764182200036, 2015, 2
211770150600057, 2015, 9
211774024500030, 2015, 9
211776097250104, 2015, 9
211778215200052, 2015, 9
211778215600038, 2015, 9
211786127410008, 2015, 9
211786130000051, 2015, 9
211786131012014, 2015, 9
211786131700055, 2015, 9
211786134200053, 2015, 9
211786158910033, 2015, 9
211794015012019, 2015, 9
211796017404011, 2015, 9
211796017433010, 2015, 9
211796026000073, 2015, 9
211798234880015, 2015, 9
211798343000026, 2015, 9
211798344500024, 2015, 9
211802001500010, 2015, 9
211806286100008, 2015, 9
211814247902017, 2015, 9
211830016000023, 2015, 9
211832003000040, 2015, 9
211832134000026, 2015, 9
211838006500001, 2015, 9
211838007010000, 2015, 2
211838009508043, 2015, 2
211844024000008, 2015, 9
212565004010001, 2015, 51
212572159110016, 2015, 9
212576282000028, 2015, 2
212578380500024, 2015, 9
212581107000054, 2015, 9
212581109000052, 2015, 9
212590070506005, 2015, 2
212590087700005, 2015, 9
212590114500022, 2015, 9
212590167300031, 2015, 2
212590175500069, 2015, 9
212591210200046, 2015, 9
212638902300103, 2015, 9
212638903106079, 2015, 2
212638907810049, 2015, 9
212647016200026, 2015, 51
212647023500012, 2015, 9
212647039702008, 2015, 9
212647063011037, 2015, 9
212654916000035, 2015, 9
212678294502007, 2015, 51
212684410900000, 2015, 9
212684410902006, 2015, 2
212684410904002, 2015, 2
212684410910009, 2015, 9
212806667500056, 2015, 9
233503293000123, 2015, 9
233516367500026, 2015, 9
233530014354117, 2015, 9
233530362800018, 2015, 9
233530362802006, 2015, 9
233530374600018, 2015, 9
233530375000028, 2015, 9
233563582700163, 2015, 9
233574154500022, 2015, 1
233603226002053, 2015, 9
233603227500014, 2015, 9
233610576600006, 2015, 2
233618632230015, 2015, 9
233618632232011, 2015, 9
233618637300086, 2015, 9
233618637600071, 2015, 2
233618643000076, 2015, 9
233619380000048, 2015, 9
233630366100074, 2015, 9
233630368000025, 2015, 9
233630370500095, 2015, 9
233630462000103, 2015, 9
233634178000001, 2015, 9
233634178004003, 2015, 9
233634178006008, 2015, 9
233634331200068, 2015, 2
233639357104045, 2015, 2
233639508905001, 2015, 9
233650395200026, 2015, 9
233650454400046, 2015, 9
233650496200065, 2015, 9
233658479503025, 2015, 9
233658749500025, 2015, 2
233658749504001, 2015, 9
233658749534040, 2015, 2
233659255401004, 2015, 9
233662352512004, 2015, 9
233662352517003, 2015, 9
233662352540005, 2015, 9
233662352555003, 2015, 2
233662363200003, 2015, 9
233662394106005, 2015, 9
233662423100003, 2015, 9
233662591100009, 2015, 9
233662800054039, 2015, 9
233662800063048, 2015, 9
233662814800039, 2015, 2
233662841194067, 2015, 9
233663663850026, 2015, 9
233663673802033, 2015, 2
233663683800001, 2015, 9
233663683910008, 2015, 9
233663685304036, 2015, 9
233663746800071, 2015, 9
233670592600026, 2015, 9
233670612000025, 2015, 9
233670624924030, 2015, 9
233670994230067, 2015, 9
233685019600003, 2015, 9
233685037110001, 2015, 2
233685037120000, 2015, 2
233685037130009, 2015, 2
233685037140008, 2015, 2
233685037150007, 2015, 9
233685037160006, 2015, 2
233685037170005, 2015, 2
233685037180004, 2015, 2
233685037190003, 2015, 2
233685067609005, 2015, 9
233685175600003, 2015, 9
233685176000005, 2015, 9
233687246100054, 2015, 9
233743676704046, 2015, 2
233743824400018, 2015, 9
233743827608021, 2015, 9
233750382600020, 2015, 51
233750729600030, 2015, 9
233754823204046, 2015, 9
233756925900066, 2015, 9
233774563750008, 2015, 9
233799114500008, 2015, 51
233806589400000, 2015, 9
233806590000005, 2015, 51
233810380600016, 2015, 9
233834616612041, 2015, 2
233846499802036, 2015, 9
233847805800029, 2015, 9
233854102000006, 2015, 9
233854194000005, 2015, 9
233854195598007, 2015, 2
233858017800038, 2015, 9
233858017900036, 2015, 9
233858018011023, 2015, 9
233858019900018, 2015, 9
233858128960002, 2015, 9
233858130000003, 2015, 9
233858131819005, 2015, 9
233858140000027, 2015, 9
233858161000005, 2015, 9
233867671610005, 2015, 9
233870488100038, 2015, 9
233873058600106, 2015, 9
233898120602038, 2015, 9
233902246030023, 2015, 9
233907732400093, 2015, 9
252526842800012, 2015, 9
252538416000010, 2015, 51
252538564500001, 2015, 9
252544076000001, 2015, 9
252547066500005, 2015, 9
252547080500007, 2015, 9
252547104000000, 2015, 9
252547138000018, 2015, 2
252547160000019, 2015, 9
252610549000033, 2015, 9
252621006054009, 2015, 9
252621036002036, 2015, 9
252626057000017, 2015, 9
252632005100008, 2015, 9
252632005200006, 2015, 9
252632005300004, 2015, 9
252658251303004, 2015, 51
252674564000039, 2015, 9
252674564010004, 2015, 2
252704168602078, 2015, 9
252704169000074, 2015, 2
252704766200002, 2015, 2
252706919901006, 2015, 9
252712917804010, 2015, 9
252712931000017, 2015, 9
252815049400001, 2015, 9
252820591500000, 2015, 9
252832521500026, 2015, 9
255536027200034, 2015, 9
255622001410144, 2015, 2
255640337000009, 2015, 9
255652317400000, 2015, 9
255668424310015, 2015, 2
255668424310015, 2015, 2
255668424400006, 2015, 2
255679240026024, 2015, 9
255679250000133, 2015, 9
255679250026039, 2015, 2
255679250044016, 2015, 9
255679250100008, 2015, 9
255679256110043, 2015, 9
255679256198006, 2015, 9
255679258000036, 2015, 9
255679259970013, 2015, 9
255679260000024, 2015, 9
255679260100030, 2015, 9
255679264900062, 2015, 9
255679264916043, 2015, 9
255700001040010, 2015, 9
255700001045001, 2015, 9
255735168400011, 2015, 2
255735168510017, 2015, 2
255772325610018, 2015, 2
255772325612022, 2015, 2
255780538100032, 2015, 9
255780538102020, 2015, 9
255786822359051, 2015, 9
255786840159012, 2015, 9
255787002095010, 2015, 2
255787002365058, 2015, 9
255787081400073, 2015, 9
255796511800018, 2015, 9
255796555420012, 2015, 9
255802006440037, 2015, 9
255812329100002, 2015, 2
255812348300039, 2015, 9
255812348500067, 2015, 9
255814019260054, 2015, 2
255818066030070, 2015, 9
255818634000001, 2015, 9
255818634002007, 2015, 2
255820360100062, 2015, 9
255820360400009, 2015, 9
255820361900023, 2015, 9
255822049400079, 2015, 9
255822084064020, 2015, 9
255826118790047, 2015, 9
255826118800051, 2015, 9
255826528200033, 2015, 2
255826567900014, 2015, 9
255830117200008, 2015, 51
255838085200157, 2015, 2
255838216912001, 2015, 9
255906074802174, 2015, 9
255930958202020, 2015, 9
255945225500006, 2015, 8
255945288400003, 2015, 8
255946326600018, 2015, 51
255952005800036, 2015, 9
255953274066002, 2015, 9
255954224100065, 2015, 9
255958087300043, 2015, 9
255961373500003, 2015, 9
255962609600005, 2015, 9
255962609605004, 2015, 9
255964085600012, 2015, 9
255966377400001, 2015, 51
255968000500025, 2015, 9
255968002000008, 2015, 2
255974230000000, 2015, 9
266049143000004, 2015, 8
266111099900015, 2015, 9
266124113300062, 2015, 40
266124545300029, 2015, 9
266125081600037, 2015, 9
266125128301011, 2015, 9
266125939800003, 2015, 9
266128010800009, 2015, 9
266136198500010, 2015, 9
266141306000010, 2015, 9
266202055448030, 2015, 2
266202055450028, 2015, 9
266202055452032, 2015, 9
266203851000058, 2015, 9
266220522000010, 2015, 2
266220522100000, 2015, 2
266220524500009, 2015, 9
266232610500009, 2015, 9
266232615000005, 2015, 9
266232814500003, 2015, 9
266232837100013, 2015, 9
266234012600023, 2015, 9
266235026200007, 2015, 2
266241395600082, 2015, 51
266302032714023, 2015, 9
266302032716028, 2015, 9
266302032724063, 2015, 2
266302032726050, 2015, 2
266302032770025, 2015, 9
266306546700030, 2015, 9
266309028200016, 2015, 9
266315080200000, 2015, 9
266322289602002, 2015, 9
266325013950001, 2015, 9
266327040200053, 2015, 2
266332894700000, 2015, 51
266402075000072, 2015, 9
266402076910006, 2015, 9
266404004900018, 2015, 9
266406363610013, 2015, 9
266440012802044, 2015, 2
266512289100003, 2015, 51
266533513002039, 2015, 9
266533513006030, 2015, 9
266533513008051, 2015, 9
266533513010024, 2015, 9
266534342005078, 2015, 9
266534342100093, 2015, 9
266534406100047, 2015, 2
266534508500029, 2015, 9
266534740005100, 2015, 9
266534740010076, 2015, 9
266534741000035, 2015, 9
266534741002007, 2015, 9
266534741003005, 2015, 9
266540188002004, 2015, 9
266540524300005, 2015, 9
266540772500009, 2015, 9
266544193557002, 2015, 9
266570317100023, 2015, 9
266570325800077, 2015, 9
266570325848027, 2015, 9
266570325850056, 2015, 9
266570325854074, 2015, 9
266602207400070, 2015, 9
266618129000038, 2015, 9
266890431750002, 2015, 9
266890485500022, 2015, 9
266896899200018, 2015, 9
266928095198009, 2015, 9
266928979504009, 2015, 9
266934061500053, 2015, 9
266939582052005, 2015, 51
266939582054001, 2015, 51
266948072900003, 2015, 9
266980031700117, 2015, 9
295103032500007, 2015, 9
295118610000006, 2015, 9
295121218000006, 2015, 9
299011610500024, 2015, 9
299021155100015, 2015, 9
299041012120006, 2015, 9
299041012130005, 2015, 9
299051124400006, 2015, 9
299051931510005, 2015, 9
299051931525003, 2015, 9
299051931525003, 2015, 9
299061906200003, 2015, 9
299071910500017, 2015, 9
299091004300009, 2015, 9
299101006018010, 2015, 9
299101707330003, 2015, 9
299101957500008, 2015, 9
299111178801002, 2015, 9
299141102700004, 2015, 9
299151050000000, 2015, 9
299161072000003, 2015, 9
299161223000001, 2015, 8
299161225000009, 2015, 8
299161225500008, 2015, 8
299161226000008, 2015, 8
299161226500007, 2015, 8
299161248000002, 2015, 8
299171915010002, 2015, 51
299201907000008, 2015, 9
301009026500014, 2015, 9
301027157000042, 2015, 9
301027222510033, 2015, 2
301027389700013, 2015, 9
301027590000005, 2015, 9
301031155500011, 2015, 2
301033167000006, 2015, 2
301033443500050, 2015, 9
301033444000035, 2015, 2
301045184800010, 2015, 9
301045184900018, 2015, 9
301045185100014, 2015, 9
301045384000023, 2015, 9
301045404200017, 2015, 9
301045408500016, 2015, 9
301045481000066, 2015, 9
301045482000016, 2015, 9
301057617000001, 2015, 9
301073085500042, 2015, 9
301083148530001, 2015, 9
301083148550033, 2015, 9
301091589600019, 2015, 9
301105273520000, 2015, 2
301119029710005, 2015, 9
301147011510000, 2015, 2
301147063001015, 2015, 9
301167126185019, 2015, 9
301167126186017, 2015, 9
301179163600032, 2015, 9
301179183000015, 2015, 9
301191090000020, 2015, 2
301191101228008, 2015, 9
301191101500000, 2015, 9
301197087500005, 2015, 9
301215100500040, 2015, 9
301215437000029, 2015, 9
301215438500019, 2015, 9
301215439000001, 2015, 9
301215439500018, 2015, 9
301239073702003, 2015, 2
301245061200017, 2015, 9
301279000500047, 2015, 2
301285022700002, 2015, 9
302011111500007, 2015, 9
302021006000021, 2015, 9
302039103100007, 2015, 9
302039479000013, 2015, 9
302039502810016, 2015, 2
302039519300035, 2015, 9
302063166581028, 2015, 2
302063166582067, 2015, 2
302063180582127, 2015, 9
302069092320019, 2015, 9
302069488500018, 2015, 2
302077054000008, 2015, 9
302079012500129, 2015, 2
302079378000003, 2015, 9
302091415200017, 2015, 9
302129159212002, 2015, 2
302131132300003, 2015, 9
302131239510017, 2015, 9
302131240000024, 2015, 9
302157070800001, 2015, 9
302159517500038, 2015, 9
302159518000046, 2015, 9
302161000709019, 2015, 9
302161033100038, 2015, 9
302161224800008, 2015, 2
302161224900006, 2015, 9
302195405900005, 2015, 9
302201102500005, 2015, 9
302207273020012, 2015, 2
302207273030011, 2015, 9
302207273040051, 2015, 9
302223317000001, 2015, 9
302223352910007, 2015, 9
302265177000019, 2015, 9
302317043500027, 2015, 9
302355234500000, 2015, 9
302375034500034, 2015, 9
302387434500019, 2015, 9
302431210600005, 2015, 9
302451771300001, 2015, 9
302451771400009, 2015, 9
313005745000001, 2015, 2
313013081000007, 2015, 2
313021189500000, 2015, 9
313021341500005, 2015, 9
313021343000004, 2015, 9
313071150700014, 2015, 2
313071150900010, 2015, 2
313071150940008, 2015, 2
313071156700018, 2015, 2
313125012200033, 2015, 9
313125012300015, 2015, 9
313125012400013, 2015, 9
313125030802034, 2015, 9
313125066810018, 2015, 9
313161040300040, 2015, 9
313221037600024, 2015, 2
313247126600005, 2015, 9
313247139100001, 2015, 9
313255000800005, 2015, 9
313255055000030, 2015, 9
313255055004065, 2015, 2
313255055010013, 2015, 9
313255055030011, 2015, 9
313255055040010, 2015, 9
313255055051009, 2015, 9
313255055060034, 2015, 9
313255055070025, 2015, 9
313255055080008, 2015, 9
313255055090007, 2015, 9
313259162400000, 2015, 51
313259162500015, 2015, 51
313263122400035, 2015, 2
313265395500003, 2015, 51
313299283000016, 2015, 9
313309064500157, 2015, 9
313309082500056, 2015, 2
313309127800024, 2015, 9
313315580500019, 2015, 9
313315580500019, 2015, 9
313329166300009, 2015, 9
313329186500026, 2015, 9
313329186600008, 2015, 9
313329265100003, 2015, 9
313331072000004, 2015, 2
313451199000032, 2015, 9
313451306900025, 2015, 9
313463023000054, 2015, 9
313491108000038, 2015, 9
313491317000019, 2015, 9
313523158600018, 2015, 9
313541332500011, 2015, 2
313555098300002, 2015, 2
313583001081022, 2015, 9
313583115200005, 2015, 9
313593075010005, 2015, 2
313611102000011, 2015, 9
313613064000062, 2015, 2
313649094300007, 2015, 9
313649094400005, 2015, 9
313649167000070, 2015, 2
313681360000029, 2015, 9
313681543000003, 2015, 9
313739102000002, 2015, 9
313747009700004, 2015, 9
313839133500143, 2015, 9
313867080700002, 2015, 9
314003254000016, 2015, 2
314023026501018, 2015, 9
314023235000018, 2015, 9
314029036500049, 2015, 9
314041026600028, 2015, 9
314041026700018, 2015, 9
314043018000019, 2015, 9
314043097200001, 2015, 9
314043157000010, 2015, 9
314043157500019, 2015, 9
314043216600016, 2015, 2
314043216620014, 2015, 9
314043216700014, 2015, 2
314049086300017, 2015, 2
314049147601007, 2015, 9
314053092930007, 2015, 2
314057037000008, 2015, 9
314071044000109, 2015, 9
314071087100014, 2015, 2
314071318500040, 2015, 9
314071319500031, 2015, 9
314091106500002, 2015, 2
314091115000002, 2015, 2
314091123500001, 2015, 2
314101030000019, 2015, 2
314101041000016, 2015, 2
314101087600000, 2015, 9
314105080000019, 2015, 2
314105085000014, 2015, 9
314105086000005, 2015, 2
314105086400015, 2015, 2
314105086600010, 2015, 2
314105208200012, 2015, 9
314111040000024, 2015, 2
314137091500000, 2015, 9
314137114500003, 2015, 9
314141087581008, 2015, 9
314141090081012, 2015, 9
314155062650059, 2015, 51
314155063000056, 2015, 51
314159116005013, 2015, 2
314159554000013, 2015, 40
314159575501015, 2015, 9
314159592000009, 2015, 9
314165032500003, 2015, 9
314165032502009, 2015, 9
314165040000038, 2015, 9
314165166900029, 2015, 9
314167177300009, 2015, 2
314167177310008, 2015, 9
314175111800000, 2015, 9
314175126100024, 2015, 9
314179152500016, 2015, 9
314179201700039, 2015, 9
314179202100015, 2015, 9
314197061300021, 2015, 9
314203235710010, 2015, 9
314203237100020, 2015, 2
314203237200002, 2015, 9
314203237800009, 2015, 9
314203260100004, 2015, 9
314269039800018, 2015, 9
314269039910031, 2015, 2
314269078520006, 2015, 40
314269081500003, 2015, 2
314269117500035, 2015, 9
314269125500019, 2015, 9
314269126000027, 2015, 2
314269141000069, 2015, 2
314269141500019, 2015, 9
314269149500011, 2015, 2
314269155500004, 2015, 2
314307025500042, 2015, 9
314307050000017, 2015, 9
314307050020015, 2015, 2
314307050700012, 2015, 2
314307065500092, 2015, 9
314307120000203, 2015, 2
314311209000001, 2015, 9
314323060100028, 2015, 9
314323075308061, 2015, 9
314343130500023, 2015, 9
314343182500046, 2015, 2
314347032100006, 2015, 9
314349204000006, 2015, 9
314349230000004, 2015, 9
314351177200001, 2015, 2
314351177400007, 2015, 2
314351200000006, 2015, 2
314355066000034, 2015, 9
314365031401001, 2015, 2
314373000400004, 2015, 9
314373075600025, 2015, 2
314373101500140, 2015, 9
314377118000036, 2015, 9
314377120000016, 2015, 2
314399079500069, 2015, 9
314399087300072, 2015, 9
314405030501011, 2015, 2
314405098800008, 2015, 9
314479118360053, 2015, 2
314499304530004, 2015, 9
314501251400006, 2015, 9
314531153700047, 2015, 9
314531154000033, 2015, 2
314531180710027, 2015, 9
314559068000013, 2015, 2
314581052400009, 2015, 9
314581065000010, 2015, 9
314619087800007, 2015, 2
314635008500013, 2015, 9
314637021600036, 2015, 2
314647062600050, 2015, 9
314667064940056, 2015, 9
314683118300049, 2015, 9
314731062600045, 2015, 9
314737140800002, 2015, 2
314749505000003, 2015, 9
314765095010012, 2015, 9
314785295000001, 2015, 9
314789032203019, 2015, 9
314807005000020, 2015, 2
314807049900003, 2015, 2
314811073200017, 2015, 9
314811073500010, 2015, 9
314811075700014, 2015, 9
314811076500017, 2015, 9
314891000290000, 2015, 9
314955039500059, 2015, 9
314987030000011, 2015, 9
314995030000089, 2015, 9
314995030500070, 2015, 9
314995031000054, 2015, 9
325003061901007, 2015, 2
325029063500042, 2015, 2
325051060900009, 2015, 9
325051061004124, 2015, 9
325051061007051, 2015, 9
325071330000018, 2015, 9
325071365000032, 2015, 2
325075160100004, 2015, 2
325075160200002, 2015, 9
325075405000043, 2015, 9
325075412210007, 2015, 9
325075412220006, 2015, 9
325075412230005, 2015, 9
325075416100006, 2015, 9
325075416200004, 2015, 9
325075416300002, 2015, 9
325079103601029, 2015, 9
325083083025001, 2015, 9
325159047301009, 2015, 51
325201114100037, 2015, 2
325223013005018, 2015, 2
325249132500035, 2015, 9
325251064000042, 2015, 9
325275009200011, 2015, 9
325275013700006, 2015, 9
325275018500021, 2015, 9
325279099120006, 2015, 9
325315141500025, 2015, 9
325329036000009, 2015, 9
325347068503013, 2015, 9
325351138450056, 2015, 9
326001018700018, 2015, 2
326001049000032, 2015, 2
326013457500007, 2015, 9
326059100500134, 2015, 9
326061061000005, 2015, 9
326129041500012, 2015, 9
326129311500007, 2015, 9
326167036600033, 2015, 2
326167089500148, 2015, 2
326179164510009, 2015, 9
326203043500039, 2015, 9
326203053500036, 2015, 9
326203058000024, 2015, 9
326347014600060, 2015, 9
326375152700004, 2015, 9
326409007000011, 2015, 2
326445024581096, 2015, 2
326449063000018, 2015, 9
326477096700015, 2015, 9
326515100305022, 2015, 2
326515100401011, 2015, 9
326515100402019, 2015, 9
326515100404015, 2015, 2
326515102300047, 2015, 9
326515103600015, 2015, 2
326515103702027, 2015, 2
326515103800037, 2015, 9
326515104200039, 2015, 9
326553052000002, 2015, 9
326579081500076, 2015, 9
326615058000045, 2015, 9
326677053000032, 2015, 9
326713000582069, 2015, 2
326729026500158, 2015, 9
326737000310015, 2015, 9
393011440000000, 2015, 9
393011442500007, 2015, 29
393021200700004, 2015, 51
393021709500004, 2015, 2
393031443500004, 2015, 9
393101002000009, 2015, 8
393141206000033, 2015, 9
393141206500032, 2015, 9
393161340500003, 2015, 9
393161341000003, 2015, 9
393171030000008, 2015, 8
393181404000005, 2015, 9
393181404500004, 2015, 9
393181405000004, 2015, 9
393191201500008, 2015, 9
395101011000006, 2015, 9
395101260000004, 2015, 9
395106064000001, 2015, 9
395113202000000, 2015, 9
395120025000000, 2015, 9
401001020910009, 2015, 9
401001110645069, 2015, 9
401001116600084, 2015, 9
401001152250000, 2015, 9
401001192003047, 2015, 2
401001220403003, 2015, 9
401016002500008, 2015, 9
401023060299051, 2015, 9
401023501500026, 2015, 9
401023544500033, 2015, 2
401023546000040, 2015, 9
401023574500028, 2015, 9
401023574502016, 2015, 2
401023638000007, 2015, 9
401027295100026, 2015, 9
401027295500019, 2015, 9
401031301500054, 2015, 9
401031302000070, 2015, 9
401031324800028, 2015, 9
401101023917033, 2015, 9
401101090400053, 2015, 9
401101098602007, 2015, 9
401101098800023, 2015, 9
401101107400005, 2015, 9
401126045000005, 2015, 29
401126128500020, 2015, 9
401130141500009, 2015, 2
401130233500008, 2015, 2
401131167040037, 2015, 9
401209048000022, 2015, 9
401209204500013, 2015, 9
401419125000072, 2015, 2
401741712000086, 2015, 9
402011285000015, 2015, 2
