RunDate,RunTime,ISO,UtilityId,PremiseId,Year,RateClass,Strata,MType,RecipeICap
2016-11-03,14:09,NYISO,CONED,211356130000004,2016,9,13.1,DMD,13.1328
2016-11-03,14:09,NYISO,CONED,211356130200174,2015,9,9.1,DMD,2.47475
2016-11-03,14:09,NYISO,CONED,211356130200174,2016,9,9.1,DMD,1.91656
2016-11-03,14:09,NYISO,CONED,211358660000065,2015,9,19.1,DMD,19.598
2016-11-03,14:09,NYISO,CONED,211358660000065,2016,9,19.1,DMD,19.8894
2016-11-03,14:09,NYISO,CONED,211358700200055,2015,9,99.7,DMD,148.435
2016-11-03,14:09,NYISO,CONED,211358700200055,2016,9,99.7,DMD,120.877
2016-11-03,14:09,NYISO,CONED,211362136400032,2015,9,11.3,DMD,13.104
2016-11-03,14:09,NYISO,CONED,211362136400032,2016,9,11.3,DMD,13.1981
2016-11-03,14:09,NYISO,CONED,211362205800054,2015,2,1240,DMD,1.39205
2016-11-03,14:09,NYISO,CONED,211362205800054,2016,2,1240,DMD,1.05846
2016-11-03,14:09,NYISO,CONED,211366107300055,2015,9,49.3,DMD,56.4747
2016-11-03,14:09,NYISO,CONED,211366107300055,2016,9,49.3,DMD,56.0594
2016-11-03,14:09,NYISO,CONED,211372090354042,2015,9,14.8,DMD,9.0947
2016-11-03,14:09,NYISO,CONED,211372090354042,2016,9,14.8,DMD,6.27238
2016-11-03,14:09,NYISO,CONED,211372090390004,2015,2,3402,DMD,4.06478
2016-11-03,14:09,NYISO,CONED,211372090390004,2016,2,3402,DMD,2.66576
2016-11-03,14:09,NYISO,CONED,211390206402042,2015,9,158.7,DMD,74.8556
2016-11-03,14:09,NYISO,CONED,211390206402042,2016,9,158.7,DMD,48.9045
2016-11-03,14:09,NYISO,CONED,211390206500092,2015,9,28.9,DMD,28.8556
2016-11-03,14:09,NYISO,CONED,211390206500092,2016,9,28.9,DMD,13.5641
2016-11-03,14:09,NYISO,CONED,211400228504004,2015,9,14.5,DMD,16.8149
2016-11-03,14:09,NYISO,CONED,211400228504004,2016,9,14.5,DMD,17.1073
2016-11-03,14:09,NYISO,CONED,211402457300005,2016,2,35.9,DMD,23.4372
2016-11-03,14:09,NYISO,CONED,211410124800042,2016,9,3.6,DMD,2.03
2016-11-03,14:09,NYISO,CONED,211410125003042,2016,9,20.4,DMD,20.8536
2016-11-03,14:09,NYISO,CONED,211424251000045,2015,9,17.5,DMD,15.3756
2016-11-03,14:09,NYISO,CONED,211424251000045,2016,9,17.5,DMD,13.9101
2016-11-03,14:09,NYISO,CONED,211426027500042,2016,9,29.4,DMD,24.4153
2016-11-03,14:09,NYISO,CONED,211432210847059,2015,9,13.9,DMD,16.6989
2016-11-03,14:09,NYISO,CONED,211432210847059,2016,9,13.9,DMD,15.1327
2016-11-03,14:09,NYISO,CONED,211432210880043,2016,9,43.2,DMD,39.4927
2016-11-03,14:09,NYISO,CONED,211432211600044,2016,2,10.1,DMD,1.84545
2016-11-03,14:09,NYISO,CONED,211444464500037,2016,9,26.5,DMD,28.6177
2016-11-03,14:09,NYISO,CONED,211452045900063,2015,9,11.6,DMD,15.0496
2016-11-03,14:09,NYISO,CONED,211452045900063,2016,9,11.6,DMD,4.27684
2016-11-03,14:09,NYISO,CONED,211452099500058,2016,9,46.1,DMD,49.2736
2016-11-03,14:09,NYISO,CONED,211452100000064,2016,9,27.4,DMD,29.9379
2016-11-03,14:09,NYISO,CONED,211508047000002,2016,9,33,DMD,34.5155
2016-11-03,14:09,NYISO,CONED,211512192044005,2016,9,15.5,DMD,10.1775
2016-11-03,14:09,NYISO,CONED,211512245060008,2016,9,12.6,DMD,7.59841
2016-11-03,14:09,NYISO,CONED,211512263100009,2015,9,27.7,DMD,10.633
2016-11-03,14:09,NYISO,CONED,211512263100009,2016,9,27.7,DMD,7.95693
2016-11-03,14:09,NYISO,CONED,211516092800069,2016,9,7.3,DMD,2.49811
2016-11-03,14:09,NYISO,CONED,211522243600093,2015,9,9.7,DMD,10.8519
2016-11-03,14:09,NYISO,CONED,211522243600093,2016,9,9.7,DMD,4.62864
2016-11-03,14:09,NYISO,CONED,211543188300002,2015,9,8.1,DMD,7.65366
2016-11-03,14:09,NYISO,CONED,211543188300002,2016,9,8.1,DMD,5.20722
2016-11-03,14:09,NYISO,CONED,211551183900015,2015,9,5.5,DMD,6.37805
2016-11-03,14:09,NYISO,CONED,211551183900015,2016,9,5.5,DMD,4.79395
2016-11-03,14:09,NYISO,CONED,211554014400114,2016,9,16.2,DMD,12.7701
2016-11-03,14:09,NYISO,CONED,211554150300029,2015,9,36,DMD,41.2834
2016-11-03,14:09,NYISO,CONED,211554150300029,2016,9,36,DMD,29.2045
2016-11-03,14:09,NYISO,CONED,211554150400027,2015,9,46.8,DMD,54.2714
2016-11-03,14:09,NYISO,CONED,211554150400027,2016,9,46.8,DMD,41.7863
2016-11-03,14:09,NYISO,CONED,211554150600022,2015,9,62.7,DMD,72.3619
2016-11-03,14:09,NYISO,CONED,211554150600022,2016,9,62.7,DMD,47.3885
2016-11-03,14:09,NYISO,CONED,211554324700062,2015,9,84,DMD,54.4143
2016-11-03,14:09,NYISO,CONED,211554324700062,2016,9,84,DMD,27.5514
2016-11-03,14:09,NYISO,CONED,211560112550031,2015,9,182.7,DMD,222.652
2016-11-03,14:09,NYISO,CONED,211560112550031,2016,9,182.7,DMD,210.309
2016-11-03,14:09,NYISO,CONED,211560355000033,2015,9,54.3,DMD,50.7042
2016-11-03,14:09,NYISO,CONED,211560355000033,2016,9,54.3,DMD,25.4392
2016-11-03,14:09,NYISO,CONED,211562084100001,2015,9,18.8,DMD,21.8013
2016-11-03,14:09,NYISO,CONED,211562084100001,2016,9,18.8,DMD,21.7656
2016-11-03,14:09,NYISO,CONED,211562084102007,2015,9,64.5,DMD,77.9282
2016-11-03,14:09,NYISO,CONED,211562084102007,2016,9,64.5,DMD,80.8175
2016-11-03,14:09,NYISO,CONED,211573350500147,2015,9,60,DMD,68.1871
2016-11-03,14:09,NYISO,CONED,211573350500147,2016,9,60,DMD,45.2762
2016-11-03,14:09,NYISO,CONED,211578164300014,2015,2,6348,DMD,4.63858
2016-11-03,14:09,NYISO,CONED,211578164300014,2016,2,6348,DMD,4.85014
2016-11-03,14:09,NYISO,CONED,211578186800033,2015,9,10,DMD,14.3796
2016-11-03,14:09,NYISO,CONED,211578186800033,2016,9,10,DMD,8.00324
2016-11-03,14:09,NYISO,CONED,211578187800032,2016,2,3404,DMD,1.83676
2016-11-03,14:09,NYISO,CONED,211578204800015,2015,9,37.3,DMD,42.3271
2016-11-03,14:09,NYISO,CONED,211578204800015,2016,9,37.3,DMD,27.1519
2016-11-03,14:09,NYISO,CONED,211578205300007,2016,2,1121,DMD,3.58169
2016-11-03,14:09,NYISO,CONED,211578205800006,2015,9,0,DMD,12.0603
2016-11-03,14:09,NYISO,CONED,211578205800006,2016,9,0,DMD,12.0041
2016-11-03,14:09,NYISO,CONED,211578205800006,2016,9,0,DMD,9.05064
2016-11-03,14:09,NYISO,CONED,211578211000039,2015,9,52.8,DMD,67.7233
2016-11-03,14:09,NYISO,CONED,211578211000039,2016,9,52.8,DMD,46.8374
2016-11-03,14:09,NYISO,CONED,211579326502018,2016,9,226.7,DMD,242.453
2016-11-03,14:09,NYISO,CONED,211579326504014,2016,9,36.5,DMD,38.021
2016-11-03,14:09,NYISO,CONED,211579383250006,2016,9,621,DMD,478.476
2016-11-03,14:09,NYISO,CONED,211587100500009,2015,9,32.8,DMD,19.0439
2016-11-03,14:09,NYISO,CONED,211587100500009,2016,9,32.8,DMD,43.4444
2016-11-03,14:09,NYISO,CONED,211589298200046,2015,9,101.3,DMD,95.5548
2016-11-03,14:09,NYISO,CONED,211589298200046,2016,9,101.3,DMD,112.453
2016-11-03,14:09,NYISO,CONED,211592457500016,2015,9,21.7,DMD,28.1794
2016-11-03,14:09,NYISO,CONED,211592457500016,2016,9,21.7,DMD,22.6759
2016-11-03,14:09,NYISO,CONED,211592459800075,2015,2,472,DMD,0.579823
2016-11-03,14:09,NYISO,CONED,211592459800075,2016,2,472,DMD,0.308816
2016-11-03,14:09,NYISO,CONED,211598150000097,2016,9,28.4,DMD,32.4579
2016-11-03,14:09,NYISO,CONED,211601054500004,2015,9,14.7,DMD,15.1914
2016-11-03,14:09,NYISO,CONED,211601054500004,2016,9,14.7,DMD,8.02922
2016-11-03,14:09,NYISO,CONED,211601080000003,2015,9,104.3,DMD,109.471
2016-11-03,14:09,NYISO,CONED,211601080000003,2016,9,104.3,DMD,87.6449
2016-11-03,14:09,NYISO,CONED,211602142600061,2015,9,3.8,DMD,4.75455
2016-11-03,14:09,NYISO,CONED,211602142600061,2016,9,3.8,DMD,4.09455
2016-11-03,14:09,NYISO,CONED,211602199432020,2015,9,37.6,DMD,25.1576
2016-11-03,14:09,NYISO,CONED,211602199432020,2016,9,37.6,DMD,12.9661
2016-11-03,14:09,NYISO,CONED,211604003500026,2016,9,79.6,DMD,98.9428
2016-11-03,14:09,NYISO,CONED,211624093700005,2015,9,64.5,DMD,76.0727
2016-11-03,14:09,NYISO,CONED,211624093700005,2016,9,64.5,DMD,64.7657
2016-11-03,14:09,NYISO,CONED,211624095000008,2015,9,17,DMD,20.8736
2016-11-03,14:09,NYISO,CONED,211624095000008,2016,9,17,DMD,14.3225
2016-11-03,14:09,NYISO,CONED,211634390000017,2015,9,7.5,DMD,12.0603
2016-11-03,14:09,NYISO,CONED,211634390000017,2016,9,7.5,DMD,9.21546
2016-11-03,14:09,NYISO,CONED,211638078600014,2016,9,73.3,DMD,91.1826
2016-11-03,14:09,NYISO,CONED,211640100250040,2015,2,3807,DMD,3.24701
2016-11-03,14:09,NYISO,CONED,211640100250040,2016,2,3807,DMD,2.91169
2016-11-03,14:09,NYISO,CONED,211640180212043,2015,12,3275,VTOU,4.19448
2016-11-03,14:09,NYISO,CONED,211640180212043,2016,12,3275,VTOU,1.5882
2016-11-03,14:09,NYISO,CONED,211646174600044,2016,9,19.8,DMD,15.5973
2016-11-03,14:09,NYISO,CONED,211654070500052,2016,9,17.5,DMD,15.2693
2016-11-03,14:09,NYISO,CONED,211668156802000,2015,2,4465,DMD,7.88559
2016-11-03,14:09,NYISO,CONED,211668156802000,2016,2,4465,DMD,3.50691
2016-11-03,14:09,NYISO,CONED,211668156804014,2015,9,8.6,DMD,10.5528
2016-11-03,14:09,NYISO,CONED,211668156804014,2016,9,8.6,DMD,5.67266
2016-11-03,14:09,NYISO,CONED,211668156808015,2015,2,2177,DMD,3.13104
2016-11-03,14:09,NYISO,CONED,211668156808015,2016,2,2177,DMD,1.91932
2016-11-03,14:09,NYISO,CONED,211704058880008,2016,1,51637,DMD,32.1561
2016-11-03,14:09,NYISO,CONED,211704058882004,2015,1,19072,DMD,27.9632
2016-11-03,14:09,NYISO,CONED,211704058882004,2016,1,19072,DMD,15.2937
2016-11-03,14:09,NYISO,CONED,211714111600129,2015,9,25.7,DMD,30.2667
2016-11-03,14:09,NYISO,CONED,211714111600129,2016,9,25.7,DMD,24.3114
2016-11-03,14:09,NYISO,CONED,211724135000024,2015,9,4165,DMD,4.52262
2016-11-03,14:09,NYISO,CONED,211724135000024,2016,9,4165,DMD,3.22051
2016-11-03,14:09,NYISO,CONED,211725126000006,2016,9,7.5,DMD,9.42961
2016-11-03,14:09,NYISO,CONED,211755172500039,2015,9,5.9,DMD,5.2184
2016-11-03,14:09,NYISO,CONED,211755172500039,2016,9,5.9,DMD,6.04899
2016-11-03,14:09,NYISO,CONED,211755180100038,2015,2,4283,DMD,3.71086
2016-11-03,14:09,NYISO,CONED,211755180100038,2016,2,4283,DMD,3.74676
2016-11-03,14:09,NYISO,CONED,211755193700030,2015,2,4541,DMD,3.47894
2016-11-03,14:09,NYISO,CONED,211755193700030,2016,2,4541,DMD,3.6376
2016-11-03,14:09,NYISO,CONED,211756053120061,2015,9,15.9,DMD,17.1752
2016-11-03,14:09,NYISO,CONED,211756053120061,2016,9,15.9,DMD,8.57693
2016-11-03,14:09,NYISO,CONED,211756053122067,2015,9,11,DMD,13.3359
2016-11-03,14:09,NYISO,CONED,211756053122067,2016,9,11,DMD,8.89292
2016-11-03,14:09,NYISO,CONED,211756178200012,2015,9,31.1,DMD,44.1825
2016-11-03,14:09,NYISO,CONED,211756178200012,2016,9,31.1,DMD,32.0297
2016-11-03,14:09,NYISO,CONED,211762100100049,2015,9,7.3,DMD,7.65366
2016-11-03,14:09,NYISO,CONED,211762100100049,2016,9,7.3,DMD,6.41013
2016-11-03,14:09,NYISO,CONED,211762110400033,2016,9,8.5,DMD,7.80952
2016-11-03,14:09,NYISO,CONED,211762112100094,2016,9,13.6,DMD,8.98321
2016-11-03,14:09,NYISO,CONED,211762138302005,2015,1,52007,DMD,99.702
2016-11-03,14:09,NYISO,CONED,211762138302005,2016,1,52007,DMD,55.7751
2016-11-03,14:09,NYISO,CONED,211762140952003,2015,1,4920,DMD,8.3085
2016-11-03,14:09,NYISO,CONED,211762140952003,2016,1,4920,DMD,4.0126
2016-11-03,14:09,NYISO,CONED,211764129100034,2015,2,5062,DMD,5.2184
2016-11-03,14:09,NYISO,CONED,211764129100034,2016,2,5062,DMD,4.51417
2016-11-03,14:09,NYISO,CONED,211764160100034,2015,2,3955,DMD,4.17472
2016-11-03,14:09,NYISO,CONED,211764160100034,2016,2,3955,DMD,3.3951
2016-11-03,14:09,NYISO,CONED,211764167600036,2015,2,3857,DMD,6.37805
2016-11-03,14:09,NYISO,CONED,211764167600036,2016,2,3857,DMD,3.27384
2016-11-03,14:09,NYISO,CONED,211764182200036,2015,2,4672,DMD,4.98647
2016-11-03,14:09,NYISO,CONED,211764182200036,2016,2,4672,DMD,3.88011
2016-11-03,14:09,NYISO,CONED,211770150600057,2015,9,27.3,DMD,34.7894
2016-11-03,14:09,NYISO,CONED,211770150600057,2016,9,27.3,DMD,14.8122
2016-11-03,14:09,NYISO,CONED,211774024500030,2015,9,21.4,DMD,23.5408
2016-11-03,14:09,NYISO,CONED,211774024500030,2016,9,21.4,DMD,9.25328
2016-11-03,14:09,NYISO,CONED,211776097250104,2016,9,8.6,DMD,3.52106
2016-11-03,14:09,NYISO,CONED,211778215200052,2016,9,15.3,DMD,5.41082
2016-11-03,14:09,NYISO,CONED,211778215600038,2016,9,9.6,DMD,1.52914
2016-11-03,14:09,NYISO,CONED,211786127410008,2015,9,32.8,DMD,42.559
2016-11-03,14:09,NYISO,CONED,211786127410008,2016,9,32.8,DMD,39.0436
2016-11-03,14:09,NYISO,CONED,211786130000051,2015,9,27.1,DMD,34.4415
2016-11-03,14:09,NYISO,CONED,211786130000051,2016,9,27.1,DMD,28.2136
2016-11-03,14:09,NYISO,CONED,211786131012014,2015,9,17.2,DMD,20.1778
2016-11-03,14:09,NYISO,CONED,211786131012014,2016,9,17.2,DMD,15.2579
2016-11-03,14:09,NYISO,CONED,211786131700055,2015,9,21.7,DMD,28.1794
2016-11-03,14:09,NYISO,CONED,211786131700055,2016,9,21.7,DMD,26.769
2016-11-03,14:09,NYISO,CONED,211786134200053,2015,9,11.3,DMD,13.6838
2016-11-03,14:09,NYISO,CONED,211786134200053,2016,9,11.3,DMD,6.41013
