
JDBC::error: Column 'SystemLoad.CPYearID' is invalid in the select list because it is not contained in either an aggregate function or the GROUP BY clause.

Lookup::invrl: The argument Association[(Apply[#1 -> #2 & , #1, {1}] & )[SQLExecute[conn, systemQuery]]] is not a valid Association or a list of rules.
2016-10-17,14:24,PSEG,PE000007894844543331,2014,LPLS-INT,Null,Times[1472.75, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009164016905413,2014,LPLS-INT,LPLS,Times[397.035, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009171078042804,2014,LPLS-NON,Null,Times[634.718, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009187131974446,2014,GLP-INT,Null,Times[-11.981, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009195837124672,2015,LPLS-INT,Null,Times[376.012, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009214756074431,2014,GLP-INT,Null,Times[-20.9629, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009220971742933,2014,LPLS-INT,Null,Times[-132.547, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009225407712117,2015,LPLS-INT,Null,Times[143.032, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009229998147716,2014,LPLS-INT,LPLS,Times[324.297, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009237733232251,2015,LPLS-INT,LPLS,Times[254.117, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009241361668163,2014,LPLS-INT,Null,Times[95.6589, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009270089766431,2014,LPLS-INT,LPLS,Times[1098.74, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009277140134547,2015,LPLS-INT,LPLS,Times[167.466, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009282776547162,2014,LPLP,Null,Times[27.1374, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009288888272928,2014,LPLS-INT,LPLS,Times[359.882, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009288890884543,2014,LPLS-INT,LPLS,Times[302.588, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009288890884543,2015,LPLS-INT,LPLS,Times[327.239, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009309875468460,2015,LPLS-INT,LPLS,Times[543.904, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009314791642767,2014,LPLS-INT,LPLS,Times[393.084, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009316480445483,2014,LPLS-INT,Null,Times[192.459, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009335272278981,2014,LPLS-NON,Null,Times[784.445, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009380411042654,2014,LPLP,LPLP,Times[422.996, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009404505164265,2014,LPLS-INT,Null,Times[639.758, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009415472143861,2014,LPLS-INT,Null,Times[305.598, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009433779719229,2015,LPLS-INT,Null,Times[82.5622, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009465033040425,2014,LPLS-INT,Null,Times[273.517, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009469437945421,2014,LPLS-INT,Null,Times[170.165, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009500872878169,2014,LPLS-INT,LPLS,Times[814.098, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009500872878169,2015,LPLS-INT,LPLS,Times[819.616, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009513512531038,2014,LPLP,LPLP,Times[291.358, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009516354945743,2014,LPLS-INT,LPLS,Times[545.419, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009539925954746,2014,LPLS-INT,LPLS,Times[452.315, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009545878245534,2014,LPLS-INT,LPLS,Times[29.0457, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009575203645351,2015,LPLS-INT,LPLS,Times[436.071, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009583766245565,2014,LPLS-INT,Null,Times[507.414, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009585614242970,2014,LPLS-INT,LPLS,Times[851.588, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009585614242970,2015,LPLS-INT,LPLS,Times[854.477, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009586366872422,2015,LPLS-NON,LPLS,Times[323.348, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009600251443525,2014,LPLS-INT,LPLS,Times[1007.58, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009606941440997,2014,LPLS-INT,LPLS,Times[638.019, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009606941440997,2015,LPLS-INT,LPLS,Times[259.276, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009654557940417,2015,LPLP,LPLP,Times[5.81302, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009658446145436,2014,LPLS-INT,LPLS,Times[253.62, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009662197445566,2014,LPLS-INT,LPLS,Times[433.037, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009662197445566,2015,LPLS-INT,LPLS,Times[399.449, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009663741853312,2015,LPLS-INT,Null,Times[72.8158, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009682852068460,2015,LPLP,LPLP,Times[454.236, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009683933727521,2014,LPLS-INT,LPLS,Times[514.605, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009686411143765,2015,LPLS-INT,Null,Times[166.927, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009686417842861,2015,LPLS-INT,LPLS,Times[83.0273, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009698450510916,2014,LPLS-INT,Null,Times[74.399, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009743895655586,2014,LPLS-INT,LPLS,Times[490.362, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009746571040288,2015,LPLS-INT,LPLS,Times[279.617, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009775399045705,2014,LPLS-INT,LPLS,Times[1273.66, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009793204042771,2014,LPLP,Null,Times[242.113, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009795535533007,2014,GLP-INT,GLP,Times[-1.34876, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009821951266038,2015,LPLS-INT,Null,Times[113.914, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009829248539888,2014,LPLS-INT,LPLS,Times[291.845, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009829248539888,2015,LPLS-INT,LPLS,Times[274.369, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009841409718887,2015,LPLS-NON,LPLS,Times[227.474, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009855907365738,2014,GLP-INT,Null,Times[26.3298, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009857616871987,2015,LPLS-INT,Null,Times[167.43, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009857915444224,2014,LPLS-INT,LPLS,Times[904.182, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009893995245566,2014,LPLP,LPLP,Times[446.396, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009893995245566,2015,LPLP,LPLP,Times[453.8, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009894551227460,2015,GLP-INT,GLP,Times[60.2, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009898605217943,2015,GLP-INT,GLP,Times[30.9372, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009900807008983,2015,LPLS-INT,LPLS,Times[305.214, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009921956042674,2014,LPLS-INT,Null,Times[140.958, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009922222643570,2014,LPLS-INT,LPLS,Times[956.511, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009927449017855,2014,LPLS-INT,Null,Times[736.819, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009927449017855,2015,LPLS-INT,Null,Times[676.979, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009937442364244,2014,LPLS-INT,LPLS,Times[562.652, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009937961263428,2015,LPLS-INT,Null,Times[100.967, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009990890744975,2015,LPLS-NON,Null,Times[665.265, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009998269698293,2014,LPLS-INT,Null,Times[670.892, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000009998269698293,2015,LPLS-INT,Null,Times[802.479, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000010007952444481,2014,LPLP,Null,Times[276.094, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000010010528744790,2014,LPLS-INT,LPLS,Times[612.561, Lookup[sys, year, 0.]]
2016-10-17,14:24,PSEG,PE000010010528744790,2015,LPLS-INT,LPLS,Times[785.682, Lookup[sys, year, 0.]]
