RunDate,RunTime,ISO,Utility,PremiseId,Year,RateClass,Strata,MeterType,RecipeICap
2016-10-24,22:34,PJM,PSEG,PE000009225407712117,2016,LPLS-INT,Null,INT,166.049
2016-10-24,22:34,PJM,PSEG,PE000009229998147716,2015,LPLS-INT,LPLS,INT,362.793
2016-10-24,22:34,PJM,PSEG,PE000009237733232251,2016,LPLS-INT,LPLS,INT,295.01
2016-10-24,22:34,PJM,PSEG,PE000009241361668163,2015,LPLS-INT,Null,INT,107.014
2016-10-24,22:34,PJM,PSEG,PE000009270089766431,2015,LPLS-INT,LPLS,INT,1229.17
2016-10-24,22:34,PJM,PSEG,PE000009277140134547,2016,LPLS-INT,LPLS,INT,194.415
2016-10-24,22:34,PJM,PSEG,PE000009282776547162,2015,LPLP,Null,INT,30.3588
2016-10-24,22:34,PJM,PSEG,PE000009288888272928,2015,LPLS-INT,LPLS,INT,402.603
2016-10-24,22:34,PJM,PSEG,PE000009288890884543,2015,LPLS-INT,LPLS,INT,338.507
2016-10-24,22:34,PJM,PSEG,PE000009288890884543,2016,LPLS-INT,LPLS,INT,379.899
2016-10-24,22:34,PJM,PSEG,PE000009309875468460,2016,LPLS-INT,LPLS,INT,631.431
2016-10-24,22:34,PJM,PSEG,PE000009314791642767,2015,LPLS-INT,LPLS,INT,439.746
2016-10-24,22:34,PJM,PSEG,PE000009316480445483,2015,LPLS-INT,Null,INT,215.305
2016-10-24,22:34,PJM,PSEG,PE000009335272278981,2015,LPLS-NON,Null,INT,877.564
2016-10-24,22:34,PJM,PSEG,PE000009380411042654,2015,LPLP,LPLP,INT,473.208
2016-10-24,22:34,PJM,PSEG,PE000009404505164265,2015,LPLS-INT,Null,INT,715.702
2016-10-24,22:34,PJM,PSEG,PE000009415472143861,2015,LPLS-INT,Null,INT,341.875
2016-10-24,22:34,PJM,PSEG,PE000009433779719229,2016,LPLS-INT,Null,INT,95.8484
2016-10-24,22:34,PJM,PSEG,PE000009465033040425,2015,LPLS-INT,Null,INT,305.986
2016-10-24,22:34,PJM,PSEG,PE000009469437945421,2015,LPLS-INT,Null,INT,190.365
2016-10-24,22:34,PJM,PSEG,PE000009500872878169,2015,LPLS-INT,LPLS,INT,910.736
2016-10-24,22:34,PJM,PSEG,PE000009500872878169,2016,LPLS-INT,LPLS,INT,951.511
2016-10-24,22:34,PJM,PSEG,PE000009513512531038,2015,LPLP,LPLP,INT,325.945
2016-10-24,22:34,PJM,PSEG,PE000009516354945743,2015,LPLS-INT,LPLS,INT,610.164
2016-10-24,22:34,PJM,PSEG,PE000009539925954746,2015,LPLS-INT,LPLS,INT,506.008
2016-10-24,22:34,PJM,PSEG,PE000009545878245534,2015,LPLS-INT,LPLS,INT,32.4937
2016-10-24,22:34,PJM,PSEG,PE000009575203645351,2016,LPLS-INT,LPLS,INT,506.245
2016-10-24,22:34,PJM,PSEG,PE000009583766245565,2015,LPLS-INT,Null,INT,567.648
2016-10-24,22:34,PJM,PSEG,PE000009585614242970,2015,LPLS-INT,LPLS,INT,952.677
2016-10-24,22:34,PJM,PSEG,PE000009585614242970,2016,LPLS-INT,LPLS,INT,991.983
2016-10-24,22:34,PJM,PSEG,PE000009586366872422,2016,LPLS-NON,LPLS,INT,375.382
2016-10-24,22:34,PJM,PSEG,PE000009600251443525,2015,LPLS-INT,LPLS,INT,1127.19
2016-10-24,22:34,PJM,PSEG,PE000009606941440997,2015,LPLS-INT,LPLS,INT,713.756
2016-10-24,22:34,PJM,PSEG,PE000009606941440997,2016,LPLS-INT,LPLS,INT,300.999
2016-10-24,22:34,PJM,PSEG,PE000009654557940417,2016,LPLP,LPLP,INT,6.74847
2016-10-24,22:34,PJM,PSEG,PE000009658446145436,2015,LPLS-INT,LPLS,INT,283.727
2016-10-24,22:34,PJM,PSEG,PE000009662197445566,2015,LPLS-INT,LPLS,INT,484.442
2016-10-24,22:34,PJM,PSEG,PE000009662197445566,2016,LPLS-INT,LPLS,INT,463.73
2016-10-24,22:34,PJM,PSEG,PE000009663741853312,2016,LPLS-INT,Null,INT,84.5335
2016-10-24,22:34,PJM,PSEG,PE000009682852068460,2016,LPLP,LPLP,INT,527.334
2016-10-24,22:34,PJM,PSEG,PE000009683933727521,2015,LPLS-INT,LPLS,INT,575.692
2016-10-24,22:34,PJM,PSEG,PE000009686411143765,2016,LPLS-INT,Null,INT,193.789
2016-10-24,22:34,PJM,PSEG,PE000009686417842861,2016,LPLS-INT,LPLS,INT,96.3883
2016-10-24,22:34,PJM,PSEG,PE000009698450510916,2015,LPLS-INT,Null,INT,83.2306
2016-10-24,22:34,PJM,PSEG,PE000009743895655586,2015,LPLS-INT,LPLS,INT,548.572
2016-10-24,22:34,PJM,PSEG,PE000009746571040288,2016,LPLS-INT,LPLS,INT,324.614
2016-10-24,22:34,PJM,PSEG,PE000009775399045705,2015,LPLS-INT,LPLS,INT,1424.85
2016-10-24,22:34,PJM,PSEG,PE000009793204042771,2015,LPLP,Null,INT,270.853
2016-10-24,22:34,PJM,PSEG,PE000009795535533007,2015,GLP-INT,GLP,INT,-1.50842
2016-10-24,22:34,PJM,PSEG,PE000009821951266038,2016,LPLS-INT,Null,INT,132.246
2016-10-24,22:34,PJM,PSEG,PE000009829248539888,2015,LPLS-INT,LPLS,INT,326.489
2016-10-24,22:34,PJM,PSEG,PE000009829248539888,2016,LPLS-INT,LPLS,INT,318.521
2016-10-24,22:34,PJM,PSEG,PE000009841409718887,2016,LPLS-NON,LPLS,INT,264.079
2016-10-24,22:34,PJM,PSEG,PE000009855907365738,2015,GLP-INT,Null,INT,29.4466
2016-10-24,22:34,PJM,PSEG,PE000009857616871987,2016,LPLS-INT,Null,INT,194.374
2016-10-24,22:34,PJM,PSEG,PE000009857915444224,2015,LPLS-INT,LPLS,INT,1011.51
2016-10-24,22:34,PJM,PSEG,PE000009893995245566,2015,LPLP,LPLP,INT,499.386
2016-10-24,22:34,PJM,PSEG,PE000009893995245566,2016,LPLP,LPLP,INT,526.827
2016-10-24,22:34,PJM,PSEG,PE000009894551227460,2016,GLP-INT,GLP,INT,69.8876
2016-10-24,22:34,PJM,PSEG,PE000009898605217943,2016,GLP-INT,GLP,INT,35.9157
2016-10-24,22:34,PJM,PSEG,PE000009900807008983,2016,LPLS-INT,LPLS,INT,354.33
2016-10-24,22:34,PJM,PSEG,PE000009921956042674,2015,LPLS-INT,Null,INT,157.691
2016-10-24,22:34,PJM,PSEG,PE000009922222643570,2015,LPLS-INT,LPLS,INT,1070.06
2016-10-24,22:34,PJM,PSEG,PE000009927449017855,2015,LPLS-INT,Null,INT,824.284
2016-10-24,22:34,PJM,PSEG,PE000009927449017855,2016,LPLS-INT,Null,INT,785.921
2016-10-24,22:34,PJM,PSEG,PE000009937442364244,2015,LPLS-INT,LPLS,INT,629.443
2016-10-24,22:34,PJM,PSEG,PE000009937961263428,2016,LPLS-INT,Null,INT,117.215
2016-10-24,22:34,PJM,PSEG,PE000009990890744975,2016,LPLS-NON,Null,INT,772.321
2016-10-24,22:34,PJM,PSEG,PE000009998269698293,2015,LPLS-INT,Null,INT,750.532
2016-10-24,22:34,PJM,PSEG,PE000009998269698293,2016,LPLS-INT,Null,INT,931.617
2016-10-24,22:34,PJM,PSEG,PE000010007952444481,2015,LPLP,Null,INT,308.868
2016-10-24,22:34,PJM,PSEG,PE000010010528744790,2015,LPLS-INT,LPLS,INT,685.276
2016-10-24,22:34,PJM,PSEG,PE000010010528744790,2016,LPLS-INT,LPLS,INT,912.117
2016-10-24,22:34,PJM,PSEG,PE000010011775343850,2015,LPLS-NON,Null,INT,345.267
2016-10-24,22:34,PJM,PSEG,PE000010015638974937,2015,LPLP,LPLP,INT,604.817
2016-10-24,22:34,PJM,PSEG,PE000010030268621273,2015,GLP-INT,GLP,INT,50.3797
2016-10-24,22:34,PJM,PSEG,PE000010052191344541,2015,LPLS-INT,LPLS,INT,441.661
2016-10-24,22:34,PJM,PSEG,PE000010057913599381,2015,HTS,HTS,INT,0.
2016-10-24,22:34,PJM,PSEG,PE000010078820744142,2015,LPLS-INT,Null,INT,1029.97
2016-10-24,22:34,PJM,PSEG,PE000010086831444717,2016,LPLS-INT,LPLS,INT,52.8459
2016-10-24,22:34,PJM,PSEG,PE000010088822125672,2015,LPLS-INT,Null,INT,257.718
2016-10-24,22:34,PJM,PSEG,PE000010089881644520,2016,LPLS-INT,LPLS,INT,307.185
2016-10-24,22:34,PJM,PSEG,PE000010092317649061,2015,LPLS-INT,Null,INT,643.789
2016-10-24,22:34,PJM,PSEG,PE000010092317649061,2016,LPLS-INT,Null,INT,685.786
2016-10-24,22:34,PJM,PSEG,PE000010115018343973,2015,LPLS-INT,LPLS,INT,499.248
2016-10-24,22:34,PJM,PSEG,PE000010116043044971,2015,LPLS-INT,LPLS,INT,111.862
2016-10-24,22:34,PJM,PSEG,PE000010116072964435,2016,LPLS-INT,LPLS,INT,494.051
2016-10-24,22:34,PJM,PSEG,PE000010134175843648,2015,LPLS-INT,Null,INT,349.607
2016-10-24,22:34,PJM,PSEG,PE000010136702745634,2015,LPLS-INT,LPLS,INT,728.591
2016-10-24,22:34,PJM,PSEG,PE000010138813028656,2015,GLP-INT,Null,INT,172.557
2016-10-24,22:34,PJM,PSEG,PE000010138813028656,2016,GLP-INT,Null,INT,157.225
2016-10-24,22:34,PJM,PSEG,PE000010146851030966,2015,LPLS-NON,Null,INT,1326.49
2016-10-24,22:34,PJM,PSEG,PE000010146851030966,2016,LPLS-NON,Null,INT,1085.37
2016-10-24,22:34,PJM,PSEG,PE000010157085144443,2015,LPLP,LPLP,INT,1016.37
2016-10-24,22:34,PJM,PSEG,PE000010157085144443,2016,LPLP,LPLP,INT,294.35
2016-10-24,22:34,PJM,PSEG,PE000010157174345427,2015,LPLS-NON,Null,INT,611.416
2016-10-24,22:34,PJM,PSEG,PE000010185982545318,2015,LPLS-INT,Null,INT,411.646
2016-10-24,22:34,PJM,PSEG,PE000010185982545318,2016,LPLS-INT,Null,INT,469.241
2016-10-24,22:34,PJM,PSEG,PE000010187163044176,2016,LPLS-INT,LPLS,INT,316.216
2016-10-24,22:34,PJM,PSEG,PE000010187349545137,2016,LPLS-INT,LPLS,INT,747.117
2016-10-24,22:34,PJM,PSEG,PE000010229044291301,2016,LPLS-INT,LPLS,INT,249.636
2016-10-24,22:34,PJM,PSEG,PE000010229751258601,2016,LPLS-INT,LPLS,INT,602.448
2016-10-24,22:34,PJM,PSEG,PE000010231238643326,2016,LPLS-INT,LPLS,INT,107.98
2016-10-24,22:34,PJM,PSEG,PE000010243758943573,2015,LPLS-NON,Null,INT,697.044
2016-10-24,22:34,PJM,PSEG,PE000010243758943573,2016,LPLS-NON,Null,INT,556.512
2016-10-24,22:34,PJM,PSEG,PE000010270629853576,2015,LPLS-INT,LPLS,INT,339.083
2016-10-24,22:34,PJM,PSEG,PE000010276719167590,2015,LPLS-INT,Null,INT,71.8917
2016-10-24,22:34,PJM,PSEG,PE000010306871420700,2015,LPLS-INT,Null,INT,426.038
2016-10-24,22:34,PJM,PSEG,PE000010307707912219,2015,GLP-INT,Null,INT,64.5954
2016-10-24,22:34,PJM,PSEG,PE000010325518843331,2015,LPLS-INT,Null,INT,1283.75
2016-10-24,22:34,PJM,PSEG,PE000010331801024254,2015,LPLS-INT,Null,INT,227.095
2016-10-24,22:34,PJM,PSEG,PE000010339871543572,2016,LPLS-INT,Null,INT,162.566
2016-10-24,22:34,PJM,PSEG,PE000010345386644894,2016,LPLP,LPLP,INT,1929.3
2016-10-24,22:34,PJM,PSEG,PE000010357963747736,2016,LPLS-INT,LPLS,INT,332.201
2016-10-24,22:34,PJM,PSEG,PE000010381075089665,2015,LPLS-INT,Null,INT,603.544
2016-10-24,22:34,PJM,PSEG,PE000010396465638605,2016,LPLS-INT,LPLS,INT,209.736
2016-10-24,22:34,PJM,PSEG,PE000010401697767613,2016,LPLS-INT,Null,INT,94.3263
2016-10-24,22:34,PJM,PSEG,PE000010415666644566,2016,LPLS-INT,LPLS,INT,92.3936
2016-10-24,22:34,PJM,PSEG,PE000010420546344141,2015,LPLS-INT,LPLS,INT,1063.2
2016-10-24,22:34,PJM,PSEG,PE000010420546344141,2016,LPLS-INT,LPLS,INT,1053.26
2016-10-24,22:34,PJM,PSEG,PE000010435124243227,2016,LPLS-INT,Null,INT,123.937
2016-10-24,22:34,PJM,PSEG,PE000010446825143865,2016,LPLS-INT,LPLS,INT,463.899
2016-10-24,22:34,PJM,PSEG,PE000010450051701123,2015,GLP-INT,Null,INT,2.17804
2016-10-24,22:34,PJM,PSEG,PE000010471851544719,2015,LPLS-INT,LPLS,INT,949.827
2016-10-24,22:34,PJM,PSEG,PE000010471851544719,2016,LPLS-INT,LPLS,INT,881.702
2016-10-24,22:34,PJM,PSEG,PE000010493137347741,2016,LPLS-INT,Null,INT,148.169
2016-10-24,22:34,PJM,PSEG,PE000010496052145566,2015,LPLP,LPLP,INT,459.229
2016-10-24,22:34,PJM,PSEG,PE000010496052145566,2016,LPLP,LPLP,INT,501.206
2016-10-24,22:34,PJM,PSEG,PE000010542068144571,2015,LPLS-INT,Null,INT,19.0636
